回号,抽せん日,当選番号,ストレート,ボックス,セット（ストレート）,セット（ボックス）,ミニ,販売実績額
6190,2023/04/17,072,66,529.0,247.0,977.0,845,
6191,2023/04/18,188,204,290.0,134.0,407.0,740,
6192,2023/04/19,733,61,216.0,106.0,317.0,983,
6193,2023/04/20,423,115,528.0,289.0,1092.0,800,
6194,2023/04/21,962,55,524.0,182.0,1197.0,634,
6195,2023/04/24,178,298,769.0,429.0,1405.0,943,
6196,2023/04/25,273,71,583.0,221.0,1474.0,833,
6197,2023/04/26,799,58,194.0,94.0,199.0,705,
6198,2023/04/27,958,79,488.0,208.0,994.0,559,
6199,2023/04/28,953,90,485.0,203.0,1055.0,739,
6200,2023/05/01,237,291,730.0,227.0,1479.0,1249,
6201,2023/05/02,372,290,555.0,228.0,1169.0,417,
6202,2023/05/03,828,108,239.0,266.0,271.0,778,
6203,2023/05/04,019,60,424.0,149.0,1042.0,731,
6204,2023/05/05,788,66,224.0,115.0,274.0,697,
6205,2023/05/08,734,78,583.0,210.0,1222.0,1168,
6206,2023/05/09,675,65,421.0,151.0,867.0,913,
6207,2023/05/10,746,51,422.0,222.0,1049.0,898,
6208,2023/05/11,218,84,506.0,246.0,1205.0,801,
6209,2023/05/12,140,46,471.0,151.0,1128.0,943,
6210,2023/05/15,055,99,272.0,154.0,399.0,1567,
6211,2023/05/16,464,50,195.0,143.0,222.0,820,
6212,2023/05/17,620,80,328.0,223.0,705.0,731,
6213,2023/05/18,350,213,386.0,134.0,980.0,640,
6214,2023/05/19,138,61,570.0,233.0,1472.0,718,
6215,2023/05/22,292,74,385.0,181.0,576.0,1015,
6216,2023/05/23,931,82,610.0,247.0,1494.0,648,
6217,2023/05/24,584,74,455.0,176.0,989.0,527,
6218,2023/05/25,908,94,566.0,338.0,1225.0,651,
6219,2023/05/26,277,59,232.0,156.0,393.0,1134,
6220,2023/05/29,022,75,247.0,127.0,395.0,1151,
6221,2023/05/30,041,45,335.0,96.0,762.0,608,
6222,2023/05/31,047,75,369.0,173.0,918.0,477,
6223,2023/06/01,608,67,371.0,210.0,875.0,468,
6224,2023/06/02,322,210,247.0,156.0,320.0,550,
6225,2023/06/05,753,115,771.0,332.0,1403.0,1877,
6226,2023/06/06,076,70,301.0,132.0,756.0,470,
6227,2023/06/07,995,60,215.0,150.0,256.0,626,
6228,2023/06/08,232,75,200.0,120.0,335.0,701,
6229,2023/06/09,583,95,857.0,240.0,1668.0,855,
6230,2023/06/12,088,101,341.0,208.0,549.0,1522,
6231,2023/06/13,370,37,424.0,119.0,1012.0,542,
6232,2023/06/14,809,98,566.0,394.0,1431.0,931,
6233,2023/06/15,469,76,410.0,215.0,923.0,586,
6234,2023/06/16,377,208,300.0,177.0,366.0,914,
6235,2023/06/19,893,96,658.0,306.0,1187.0,937,
6236,2023/06/20,499,88,204.0,141.0,302.0,689,
6237,2023/06/21,941,204,485.0,190.0,1040.0,562,
6238,2023/06/22,357,243,463.0,242.0,962.0,480,
6239,2023/06/23,781,41,480.0,124.0,1195.0,472,
6240,2023/06/26,600,101,300.0,203.0,286.0,1379,
6241,2023/06/27,305,86,492.0,194.0,935.0,459,
6242,2023/06/28,342,60,504.0,100.0,1079.0,756,
6243,2023/06/29,795,202,362.0,158.0,835.0,393,
6244,2023/06/30,455,235,289.0,125.0,416.0,885,
6245,2023/07/03,430,136,520.0,226.0,1033.0,842,
6246,2023/07/04,921,105,585.0,289.0,1361.0,521,
6247,2023/07/05,574,81,494.0,205.0,995.0,550,
6248,2023/07/06,893,70,445.0,230.0,991.0,492,
6249,2023/07/07,637,205,584.0,196.0,1064.0,659,
6250,2023/07/10,888,453,,,,1269,
6251,2023/07/11,688,55,178.0,106.0,266.0,624,
6252,2023/07/12,339,100,313.0,248.0,348.0,646,
6253,2023/07/13,112,101,264.0,219.0,375.0,604,
6254,2023/07/14,642,70,573.0,133.0,1213.0,509,
6255,2023/07/17,974,77,462.0,156.0,1043.0,866,
6256,2023/07/18,097,96,450.0,188.0,860.0,995,
6257,2023/07/19,857,123,380.0,107.0,808.0,500,
6258,2023/07/20,430,75,268.0,163.0,578.0,452,
6259,2023/07/21,831,158,619.0,339.0,1233.0,641,
6260,2023/07/24,785,57,379.0,120.0,813.0,734,
6261,2023/07/25,023,55,383.0,145.0,971.0,893,
6262,2023/07/26,199,81,233.0,156.0,357.0,1149,
6263,2023/07/27,243,96,482.0,119.0,1068.0,459,
6264,2023/07/28,558,203,218.0,142.0,219.0,734,
6265,2023/07/31,353,106,291.0,178.0,358.0,862,
6266,2023/08/01,684,120,542.0,229.0,1130.0,583,
6267,2023/08/02,507,90,402.0,238.0,831.0,876,
6268,2023/08/03,427,165,545.0,308.0,1310.0,466,
6269,2023/08/04,485,161,567.0,177.0,1179.0,428,
6270,2023/08/07,555,454,,,,780,
6271,2023/08/08,422,233,240.0,180.0,320.0,773,
6272,2023/08/09,840,52,361.0,103.0,789.0,406,
6273,2023/08/10,692,91,380.0,138.0,869.0,392,
6274,2023/08/11,485,72,540.0,158.0,916.0,389,
6275,2023/08/14,622,128,312.0,204.0,459.0,742,
6276,2023/08/15,747,81,218.0,138.0,350.0,581,
6277,2023/08/16,748,72,484.0,215.0,1075.0,662,
6278,2023/08/17,068,52,343.0,119.0,826.0,520,
6279,2023/08/18,035,49,487.0,160.0,1005.0,646,
6280,2023/08/21,846,113,725.0,230.0,1368.0,781,
6281,2023/08/22,935,114,496.0,237.0,928.0,423,
6282,2023/08/23,326,263,488.0,300.0,1034.0,725,
6283,2023/08/24,758,85,468.0,261.0,951.0,665,
6284,2023/08/25,901,96,572.0,209.0,1057.0,490,
6285,2023/08/28,075,181,475.0,118.0,972.0,784,
6286,2023/08/29,672,59,363.0,170.0,907.0,448,
6287,2023/08/30,216,144,544.0,312.0,1217.0,542,
6288,2023/08/31,052,69,356.0,113.0,761.0,458,
6289,2023/09/01,781,158,568.0,126.0,1169.0,614,
6290,2023/09/04,940,86,601.0,195.0,1354.0,818,
6291,2023/09/05,007,96,246.0,157.0,328.0,349,
6292,2023/09/06,117,263,433.0,487.0,571.0,765,
6293,2023/09/07,164,95,493.0,248.0,975.0,464,
6294,2023/09/08,928,103,450.0,329.0,1048.0,598,
6295,2023/09/11,286,168,631.0,224.0,1271.0,599,
6296,2023/09/12,917,126,524.0,322.0,1039.0,436,
6297,2023/09/13,751,71,584.0,168.0,1298.0,907,
6298,2023/09/14,580,62,407.0,176.0,873.0,601,
6299,2023/09/15,579,173,470.0,217.0,901.0,712,
6300,2023/09/18,577,77,325.0,138.0,356.0,702,
6301,2023/09/19,484,48,223.0,122.0,327.0,436,
6302,2023/09/20,669,113,270.0,180.0,277.0,460,
6303,2023/09/21,876,47,473.0,198.0,998.0,473,
6304,2023/09/22,017,265,402.0,195.0,934.0,542,
6305,2023/09/25,951,96,602.0,221.0,1238.0,945,
6306,2023/09/26,251,75,432.0,123.0,1028.0,795,
6307,2023/09/27,305,67,467.0,234.0,935.0,418,
6308,2023/09/28,184,58,445.0,163.0,1092.0,474,
6309,2023/09/29,103,177,482.0,265.0,985.0,503,
6310,2023/10/02,951,81,533.0,165.0,1094.0,700,
6311,2023/10/03,220,73,224.0,139.0,254.0,510,
6312,2023/10/04,484,72,197.0,140.0,280.0,590,
6313,2023/10/05,068,229,380.0,151.0,748.0,551,
6314,2023/10/06,235,92,529.0,227.0,1160.0,727,
6315,2023/10/09,209,92,419.0,142.0,888.0,800,
6316,2023/10/10,414,108,198.0,151.0,238.0,520,
6317,2023/10/11,590,286,371.0,152.0,914.0,508,
6318,2023/10/12,550,88,233.0,122.0,343.0,442,
6319,2023/10/13,549,156,677.0,338.0,1481.0,963,
6320,2023/10/16,149,70,618.0,187.0,1418.0,701,
6321,2023/10/17,844,45,270.0,107.0,408.0,892,
6322,2023/10/18,373,110,368.0,254.0,449.0,593,
6323,2023/10/19,985,36,472.0,134.0,1064.0,584,
6324,2023/10/20,712,91,635.0,267.0,1407.0,635,
6325,2023/10/23,110,190,297.0,218.0,328.0,826,
6326,2023/10/24,509,88,409.0,257.0,783.0,797,
6327,2023/10/25,880,68,231.0,157.0,342.0,444,
6328,2023/10/26,878,72,192.0,127.0,215.0,537,
6329,2023/10/27,374,103,587.0,297.0,1025.0,593,
6330,2023/10/30,400,90,259.0,175.0,295.0,1054,
6331,2023/10/31,645,93,428.0,155.0,780.0,565,
6332,2023/11/01,208,74,425.0,228.0,977.0,636,
6333,2023/11/02,840,73,508.0,194.0,1079.0,535,
6334,2023/11/03,006,59,251.0,114.0,254.0,395,
6335,2023/11/06,282,73,317.0,138.0,497.0,551,
6336,2023/11/07,595,58,260.0,184.0,287.0,481,
6337,2023/11/08,114,245,253.0,277.0,338.0,654,
6338,2023/11/09,866,63,244.0,150.0,340.0,1050,
6339,2023/11/10,060,188,259.0,153.0,313.0,448,
6340,2023/11/13,566,69,222.0,116.0,272.0,671,
6341,2023/11/14,208,54,373.0,190.0,838.0,408,
6342,2023/11/15,802,93,404.0,224.0,968.0,491,
6343,2023/11/16,105,350,428.0,279.0,927.0,419,
6344,2023/11/17,158,71,416.0,170.0,1034.0,541,
6345,2023/11/20,502,92,577.0,271.0,1000.0,784,
6346,2023/11/21,109,125,456.0,293.0,870.0,653,
6347,2023/11/22,584,65,390.0,142.0,932.0,557,
6348,2023/11/23,443,64,171.0,135.0,254.0,457,
6349,2023/11/24,470,376,405.0,139.0,945.0,495,
6350,2023/11/27,770,110,340.0,223.0,403.0,456,
6351,2023/11/28,041,46,415.0,122.0,915.0,421,
6352,2023/11/29,949,302,194.0,127.0,254.0,431,
6353,2023/11/30,060,35,257.0,117.0,296.0,360,
6354,2023/12/01,082,69,646.0,174.0,1609.0,399,
6355,2023/12/04,511,197,375.0,228.0,537.0,793,
6356,2023/12/05,557,85,234.0,180.0,278.0,476,
6357,2023/12/06,204,112,553.0,237.0,1128.0,742,
6358,2023/12/07,384,383,335.0,185.0,820.0,587,
6359,2023/12/08,183,117,652.0,200.0,1419.0,450,
6360,2023/12/11,558,477,289.0,167.0,251.0,1116,
6361,2023/12/12,544,78,249.0,149.0,376.0,765,
6362,2023/12/13,104,131,460.0,329.0,841.0,968,
6363,2023/12/14,169,58,433.0,272.0,1201.0,582,
6364,2023/12/15,230,77,457.0,186.0,992.0,713,
6365,2023/12/18,532,76,653.0,167.0,1377.0,861,
6366,2023/12/19,118,213,299.0,357.0,379.0,516,
6367,2023/12/20,153,118,764.0,243.0,1740.0,659,
6368,2023/12/21,304,332,421.0,249.0,855.0,791,
6369,2023/12/22,850,60,520.0,150.0,999.0,534,
6370,2023/12/25,049,132,496.0,243.0,1031.0,1340,
6371,2023/12/26,906,89,443.0,216.0,868.0,567,
6372,2023/12/27,451,126,747.0,285.0,1650.0,671,
6373,2023/12/28,090,454,405.0,256.0,514.0,628,
6374,2023/12/29,429,121,495.0,298.0,1106.0,1226,
6375,2024/01/04,013,87,654.0,175.0,1415.0,750,
6376,2024/01/05,491,372,576.0,210.0,1257.0,502,
6377,2024/01/08,565,87,268.0,139.0,346.0,851,
6378,2024/01/09,389,43,431.0,154.0,930.0,501,
6379,2024/01/10,460,110,395.0,168.0,819.0,389,
6380,2024/01/11,341,103,525.0,186.0,1079.0,452,
6381,2024/01/12,919,125,223.0,190.0,271.0,519,
6382,2024/01/15,833,96,238.0,139.0,333.0,1179,
6383,2024/01/16,780,33,381.0,166.0,944.0,422,
6384,2024/01/17,320,93,402.0,240.0,817.0,655,
6385,2024/01/18,604,131,373.0,151.0,818.0,617,
6386,2024/01/19,091,73,730.0,212.0,1512.0,446,
6387,2024/01/22,385,137,1017.0,388.0,1942.0,596,
6388,2024/01/23,715,122,589.0,287.0,1104.0,487,
6389,2024/01/24,725,133,531.0,294.0,1036.0,546,
6390,2024/01/25,796,46,337.0,140.0,866.0,553,
6391,2024/01/26,101,245,248.0,241.0,306.0,504,
6392,2024/01/29,419,101,641.0,317.0,1139.0,830,
6393,2024/01/30,802,89,535.0,287.0,1286.0,514,
6394,2024/01/31,723,169,675.0,400.0,1201.0,541,
6395,2024/02/01,310,180,637.0,394.0,1093.0,608,
6396,2024/02/02,546,84,473.0,142.0,987.0,520,
6397,2024/02/05,458,83,502.0,282.0,1034.0,831,
6398,2024/02/06,945,192,377.0,232.0,946.0,560,
6399,2024/02/07,791,49,480.0,144.0,1079.0,427,
6400,2024/02/08,948,80,421.0,151.0,909.0,571,
6401,2024/02/09,706,68,376.0,145.0,839.0,644,
6402,2024/02/12,916,408,575.0,404.0,1175.0,1839,
6403,2024/02/13,055,64,191.0,151.0,298.0,737,
6404,2024/02/14,692,176,372.0,127.0,916.0,370,
6405,2024/02/15,963,102,655.0,335.0,1576.0,587,
6406,2024/02/16,394,132,653.0,285.0,1285.0,512,
6407,2024/02/19,920,116,518.0,311.0,975.0,585,
6408,2024/02/20,541,125,568.0,221.0,1298.0,439,
6409,2024/02/21,105,110,533.0,308.0,943.0,594,
6410,2024/02/22,633,45,232.0,149.0,320.0,818,
6411,2024/02/23,834,58,413.0,136.0,822.0,720,
6412,2024/02/26,834,395,497.0,194.0,872.0,1070,
6413,2024/02/27,358,332,910.0,758.0,1391.0,814,
6414,2024/02/28,983,54,619.0,188.0,1459.0,477,
6415,2024/02/29,414,94,198.0,166.0,265.0,520,
6416,2024/03/01,367,61,389.0,185.0,838.0,728,
6417,2024/03/04,017,348,596.0,284.0,1245.0,728,
6418,2024/03/05,566,53,141.0,98.0,221.0,507,
6419,2024/03/06,395,84,436.0,208.0,1028.0,567,
6420,2024/03/07,956,118,440.0,214.0,1036.0,1223,
6421,2024/03/08,810,136,517.0,296.0,1030.0,449,
6422,2024/03/11,366,155,241.0,234.0,351.0,674,
6423,2024/03/12,494,115,183.0,160.0,351.0,400,
6424,2024/03/13,388,73,239.0,160.0,309.0,916,
6425,2024/03/14,833,180,376.0,339.0,398.0,1121,
6426,2024/03/15,957,117,393.0,193.0,893.0,533,
6427,2024/03/18,378,362,650.0,311.0,1235.0,738,
6428,2024/03/19,991,49,230.0,93.0,338.0,435,
6429,2024/03/20,978,86,411.0,175.0,903.0,361,
6430,2024/03/21,495,71,421.0,179.0,933.0,420,
6431,2024/03/22,059,69,469.0,222.0,1090.0,738,
6432,2024/03/25,391,95,769.0,202.0,1519.0,592,
6433,2024/03/26,504,84,413.0,219.0,876.0,507,
6434,2024/03/27,346,273,449.0,188.0,1015.0,739,
6435,2024/03/28,578,83,411.0,189.0,893.0,456,
6436,2024/03/29,150,176,380.0,159.0,986.0,466,
6437,2024/04/01,603,380,568.0,311.0,1154.0,1455,
6438,2024/04/02,440,84,289.0,202.0,357.0,550,
6439,2024/04/03,992,112,190.0,109.0,318.0,457,
6440,2024/04/04,965,42,340.0,113.0,814.0,376,
6441,2024/04/05,639,75,782.0,244.0,1923.0,744,
6442,2024/04/08,881,104,271.0,122.0,383.0,635,
6443,2024/04/09,018,82,516.0,181.0,1108.0,678,
6444,2024/04/10,668,48,171.0,126.0,220.0,449,
6445,2024/04/11,627,101,405.0,216.0,908.0,688,
6446,2024/04/12,490,423,378.0,216.0,856.0,479,
6447,2024/04/15,089,245,800.0,370.0,1970.0,789,
6448,2024/04/16,081,75,548.0,141.0,1205.0,418,
6449,2024/04/17,180,115,615.0,215.0,1314.0,463,
6450,2024/04/18,736,70,349.0,177.0,818.0,830,
6451,2024/04/19,910,146,702.0,331.0,1356.0,454,
6452,2024/04/22,941,105,672.0,187.0,1580.0,555,
6453,2024/04/23,806,64,435.0,199.0,970.0,417,
6454,2024/04/24,975,123,313.0,170.0,777.0,581,
6455,2024/04/25,981,62,604.0,258.0,1568.0,346,
6456,2024/04/26,279,147,947.0,347.0,1350.0,448,
6457,2024/04/29,898,71,380.0,216.0,552.0,1046,
6458,2024/04/30,020,83,195.0,122.0,234.0,431,
6459,2024/05/01,907,240,434.0,188.0,962.0,525,
6460,2024/05/02,313,100,228.0,250.0,294.0,435,
6461,2024/05/03,666,426,,,,603,
6462,2024/05/06,827,118,532.0,265.0,1110.0,527,
6463,2024/05/07,282,398,261.0,126.0,433.0,505,
6464,2024/05/08,412,90,411.0,197.0,965.0,433,
6465,2024/05/09,271,304,604.0,258.0,1349.0,1003,
6466,2024/05/10,473,57,480.0,150.0,1080.0,450,
6467,2024/05/13,186,115,591.0,191.0,1234.0,516,
6468,2024/05/14,772,49,289.0,153.0,466.0,366,
6469,2024/05/15,219,108,578.0,242.0,1316.0,479,
6470,2024/05/16,943,212,546.0,194.0,1117.0,419,
6471,2024/05/17,872,149,534.0,180.0,1248.0,470,
6472,2024/05/20,156,418,628.0,238.0,1278.0,550,
6473,2024/05/21,526,506,399.0,305.0,914.0,513,
6474,2024/05/22,719,84,392.0,250.0,833.0,379,
6475,2024/05/23,268,72,548.0,220.0,1077.0,410,
6476,2024/05/24,267,70,592.0,197.0,1271.0,382,
6477,2024/05/27,161,66,273.0,112.0,501.0,532,
6478,2024/05/28,564,167,252.0,109.0,593.0,370,
6479,2024/05/29,419,152,511.0,346.0,985.0,678,
6480,2024/05/30,933,441,249.0,143.0,398.0,745,
6481,2024/05/31,904,42,350.0,189.0,780.0,434,
6482,2024/06/03,199,132,331.0,176.0,491.0,1008,
6483,2024/06/04,478,59,261.0,141.0,741.0,453,
6484,2024/06/05,712,83,543.0,222.0,1137.0,437,
6485,2024/06/06,781,70,517.0,172.0,1396.0,518,
6486,2024/06/07,455,69,165.0,115.0,280.0,593,
6487,2024/06/10,760,441,337.0,115.0,759.0,556,
6488,2024/06/11,529,404,412.0,283.0,873.0,617,
6489,2024/06/12,788,263,205.0,126.0,251.0,696,
6490,2024/06/13,435,62,316.0,120.0,745.0,417,
6491,2024/06/14,632,244,513.0,141.0,1405.0,456,
6492,2024/06/17,421,289,535.0,230.0,1164.0,662,
6493,2024/06/18,119,430,260.0,261.0,269.0,687,
6494,2024/06/19,665,248,171.0,110.0,243.0,357,
6495,2024/06/20,017,83,384.0,154.0,827.0,402,
6496,2024/06/21,668,87,171.0,126.0,235.0,498,
6497,2024/06/24,484,77,339.0,209.0,368.0,549,
6498,2024/06/25,018,245,508.0,188.0,1141.0,530,
6499,2024/06/26,426,144,567.0,251.0,1020.0,494,
6500,2024/06/27,280,38,491.0,136.0,1319.0,395,
6501,2024/06/28,364,112,424.0,161.0,936.0,422,
6502,2024/07/01,724,264,774.0,391.0,1381.0,891,
6503,2024/07/02,732,178,613.0,193.0,1398.0,368,
6504,2024/07/03,094,155,294.0,97.0,748.0,343,
6505,2024/07/04,575,178,182.0,94.0,227.0,513,
6506,2024/07/05,993,66,232.0,117.0,255.0,457,
6507,2024/07/08,810,152,649.0,342.0,1201.0,471,
6508,2024/07/09,273,192,456.0,143.0,1068.0,313,
6509,2024/07/10,224,174,227.0,184.0,306.0,439,
6510,2024/07/11,335,86,318.0,258.0,308.0,469,
6511,2024/07/12,475,112,470.0,221.0,964.0,409,
6512,2024/07/15,098,463,607.0,223.0,1473.0,503,
6513,2024/07/16,884,195,218.0,146.0,271.0,392,
6514,2024/07/17,100,487,254.0,173.0,306.0,862,
6515,2024/07/18,864,83,384.0,134.0,877.0,382,
6516,2024/07/19,086,242,414.0,138.0,934.0,355,
6517,2024/07/22,937,99,487.0,189.0,1068.0,559,
6518,2024/07/23,620,63,231.0,179.0,622.0,352,
6519,2024/07/24,643,301,376.0,100.0,872.0,425,
6520,2024/07/25,503,71,426.0,221.0,844.0,338,
6521,2024/07/26,498,68,391.0,173.0,1023.0,378,
6522,2024/07/29,853,85,1227.0,186.0,2324.0,498,
6523,2024/07/30,343,66,195.0,127.0,248.0,309,
6524,2024/07/31,392,248,363.0,148.0,854.0,372,
6525,2024/08/01,098,293,515.0,155.0,1206.0,407,
6526,2024/08/02,127,322,617.0,299.0,1283.0,487,
6527,2024/08/05,280,160,639.0,206.0,1489.0,454,
6528,2024/08/06,802,147,649.0,401.0,1229.0,422,
6529,2024/08/07,862,224,478.0,145.0,1006.0,530,
6530,2024/08/08,036,248,399.0,156.0,826.0,411,
6531,2024/08/09,270,32,427.0,137.0,953.0,361,
6532,2024/08/12,580,144,429.0,123.0,774.0,404,
6533,2024/08/13,701,54,318.0,125.0,688.0,395,
6534,2024/08/14,051,59,399.0,122.0,922.0,417,
6535,2024/08/15,337,70,256.0,149.0,337.0,354,
6536,2024/08/16,322,83,306.0,166.0,418.0,673,
6537,2024/08/19,684,193,533.0,167.0,1042.0,506,
6538,2024/08/20,772,47,205.0,93.0,307.0,348,
6539,2024/08/21,803,98,472.0,243.0,1099.0,350,
6540,2024/08/22,801,153,699.0,258.0,1551.0,310,
6541,2024/08/23,067,66,313.0,134.0,649.0,350,
6542,2024/08/26,900,153,292.0,166.0,342.0,715,
6543,2024/08/27,376,54,372.0,138.0,716.0,336,
6544,2024/08/28,656,52,168.0,100.0,205.0,343,
6545,2024/08/29,355,131,293.0,188.0,284.0,549,
6546,2024/08/30,864,105,377.0,158.0,933.0,471,
6547,2024/09/02,398,72,692.0,319.0,1355.0,552,
6548,2024/09/03,216,252,502.0,223.0,1060.0,397,
6549,2024/09/04,385,232,729.0,307.0,1454.0,477,
6550,2024/09/05,666,323,,,,498,
6551,2024/09/06,827,259,766.0,696.0,1271.0,582,
6552,2024/09/09,500,79,292.0,151.0,354.0,669,
6553,2024/09/10,811,490,273.0,188.0,420.0,682,
6554,2024/09/11,508,75,396.0,178.0,749.0,398,
6555,2024/09/12,527,103,442.0,193.0,907.0,398,
6556,2024/09/13,215,156,445.0,206.0,967.0,400,
6557,2024/09/16,319,249,603.0,418.0,1328.0,584,
6558,2024/09/17,669,73,198.0,153.0,229.0,419,
6559,2024/09/18,430,90,296.0,185.0,633.0,435,
6560,2024/09/19,297,88,434.0,221.0,1018.0,449,
6561,2024/09/20,776,94,200.0,124.0,208.0,368,
6562,2024/09/23,808,299,326.0,405.0,313.0,473,
6563,2024/09/24,844,217,328.0,115.0,441.0,633,
6564,2024/09/25,835,483,726.0,214.0,1701.0,397,
6565,2024/09/26,841,42,369.0,175.0,929.0,277,
6566,2024/09/27,171,55,292.0,107.0,526.0,408,
6567,2024/09/30,549,354,590.0,173.0,1152.0,510,
6568,2024/10/01,484,331,360.0,306.0,541.0,437,
6569,2024/10/02,190,122,473.0,122.0,1090.0,348,
6570,2024/10/03,097,63,332.0,112.0,730.0,292,
6571,2024/10/04,610,95,449.0,240.0,860.0,514,
6572,2024/10/07,477,76,234.0,140.0,265.0,851,
6573,2024/10/08,014,57,406.0,126.0,953.0,401,
6574,2024/10/09,113,129,266.0,258.0,324.0,532,
6575,2024/10/10,264,68,465.0,130.0,968.0,403,
6576,2024/10/11,751,118,561.0,161.0,1426.0,444,
6577,2024/10/14,202,76,221.0,174.0,301.0,457,
6578,2024/10/15,582,134,445.0,127.0,1133.0,331,
6579,2024/10/16,983,33,494.0,126.0,1292.0,374,
6580,2024/10/17,546,47,315.0,120.0,716.0,504,
6581,2024/10/18,411,89,259.0,187.0,442.0,541,
6582,2024/10/21,934,306,544.0,183.0,1039.0,464,
6583,2024/10/22,731,573,426.0,217.0,1010.0,441,
6584,2024/10/23,691,51,400.0,135.0,1060.0,429,
6585,2024/10/24,021,29,397.0,105.0,1017.0,389,
6586,2024/10/25,783,66,370.0,128.0,944.0,322,
6587,2024/10/28,830,117,486.0,248.0,1013.0,429,
6588,2024/10/29,161,52,198.0,83.0,350.0,318,
6589,2024/10/30,060,497,340.0,182.0,282.0,308,
6590,2024/10/31,133,330,289.0,158.0,477.0,809,
6591,2024/11/01,241,472,562.0,192.0,1226.0,459,
6592,2024/11/04,187,347,537.0,160.0,1212.0,966,
6593,2024/11/05,290,165,392.0,136.0,868.0,377,
6594,2024/11/06,359,80,415.0,262.0,907.0,556,
6595,2024/11/07,395,42,342.0,160.0,820.0,454,
6596,2024/11/08,984,65,407.0,176.0,968.0,521,
6597,2024/11/11,230,75,446.0,131.0,924.0,443,
6598,2024/11/12,518,346,398.0,234.0,748.0,485,
6599,2024/11/13,091,193,500.0,139.0,1157.0,394,
6600,2024/11/14,530,99,453.0,239.0,1007.0,348,
6601,2024/11/15,091,95,452.0,114.0,1160.0,428,
6602,2024/11/18,035,506,876.0,223.0,2077.0,461,
6603,2024/11/19,956,39,289.0,112.0,639.0,337,
6604,2024/11/20,406,54,340.0,156.0,688.0,451,
6605,2024/11/21,138,152,561.0,323.0,1308.0,554,
6606,2024/11/22,147,589,599.0,245.0,1324.0,635,
6607,2024/11/25,566,151,286.0,180.0,284.0,596,
6608,2024/11/26,814,78,365.0,202.0,802.0,381,
6609,2024/11/27,638,163,454.0,250.0,1002.0,439,
6610,2024/11/28,878,30,185.0,124.0,256.0,441,
6611,2024/11/29,656,299,240.0,153.0,269.0,390,
6612,2024/12/02,175,126,598.0,231.0,1155.0,579,
6613,2024/12/03,340,544,341.0,104.0,783.0,481,
6614,2024/12/04,179,113,372.0,155.0,942.0,391,
6615,2024/12/05,710,121,425.0,255.0,866.0,385,
6616,2024/12/06,281,662,540.0,206.0,1356.0,567,
6617,2024/12/09,692,54,521.0,158.0,1103.0,561,
6618,2024/12/10,205,57,352.0,164.0,778.0,342,
6619,2024/12/11,431,138,483.0,130.0,1145.0,426,
6620,2024/12/12,989,531,262.0,166.0,402.0,397,
6621,2024/12/13,409,91,449.0,249.0,975.0,777,
6622,2024/12/16,632,46,574.0,159.0,1222.0,600,
6623,2024/12/17,264,76,535.0,156.0,1143.0,441,
6624,2024/12/18,108,137,659.0,391.0,1326.0,424,
6625,2024/12/19,873,74,360.0,170.0,863.0,432,
6626,2024/12/20,052,98,386.0,116.0,838.0,588,
6627,2024/12/23,495,187,500.0,236.0,1135.0,456,
6628,2024/12/24,496,68,377.0,174.0,950.0,475,
6629,2024/12/25,404,90,193.0,167.0,319.0,443,
6630,2024/12/26,315,224,742.0,536.0,1358.0,488,
6631,2024/12/27,953,272,580.0,184.0,1153.0,465,
6632,2024/12/30,303,620,378.0,303.0,518.0,626,
6633,2025/01/06,188,172,274.0,170.0,466.0,939,
6634,2025/01/07,238,202,481.0,227.0,1174.0,469,
6635,2025/01/08,462,112,553.0,174.0,1141.0,391,
6636,2025/01/09,207,630,424.0,193.0,896.0,446,
6637,2025/01/10,669,88,145.0,151.0,210.0,512,
6638,2025/01/13,265,55,497.0,159.0,1078.0,367,
6639,2025/01/14,606,139,239.0,191.0,339.0,466,
6640,2025/01/15,216,111,576.0,270.0,1285.0,513,
6641,2025/01/16,100,73,170.0,149.0,207.0,718,
6642,2025/01/17,944,289,189.0,97.0,299.0,623,
6643,2025/01/20,672,61,505.0,145.0,994.0,482,
6644,2025/01/21,496,65,379.0,191.0,812.0,386,
6645,2025/01/22,842,45,455.0,110.0,1001.0,616,
6646,2025/01/23,239,137,415.0,167.0,938.0,709,
6647,2025/01/24,557,122,203.0,155.0,242.0,506,
6648,2025/01/27,169,195,530.0,298.0,1103.0,679,
6649,2025/01/28,763,266,380.0,179.0,777.0,482,
6650,2025/01/29,314,136,346.0,295.0,749.0,421,
6651,2025/01/30,577,161,195.0,99.0,263.0,509,
6652,2025/01/31,020,56,176.0,147.0,267.0,893,
6653,2025/02/03,168,323,694.0,501.0,1161.0,529,
6654,2025/02/04,799,141,154.0,96.0,244.0,692,
6655,2025/02/05,973,57,320.0,125.0,743.0,412,
6656,2025/02/06,033,183,191.0,164.0,355.0,674,
6657,2025/02/07,100,68,192.0,106.0,236.0,896,
6658,2025/02/10,249,116,520.0,213.0,1087.0,497,
6659,2025/02/11,086,27,288.0,104.0,655.0,381,
6660,2025/02/12,427,111,479.0,303.0,873.0,490,
6661,2025/02/13,354,158,310.0,156.0,701.0,1133,
6662,2025/02/14,720,86,435.0,192.0,889.0,415,
6663,2025/02/17,796,58,442.0,154.0,922.0,511,
